,start_time,end_time,duration_minutes,n_points,peak_score
1357,2017-09-21 07:40:00,2017-09-21 08:30:00,55,11,17.267198618619815
1358,2017-09-21 10:15:00,2017-09-21 10:15:00,5,1,5.096222108972823
1359,2017-09-21 20:05:00,2017-09-21 20:05:00,5,1,5.058749494125029
1360,2017-09-21 21:15:00,2017-09-21 22:20:00,70,14,21.37099977504211
1361,2017-09-22 02:10:00,2017-09-22 02:10:00,5,1,6.205399503568501
1362,2017-09-22 06:25:00,2017-09-22 06:25:00,5,1,5.603538289121884
1363,2017-09-22 08:30:00,2017-09-22 08:30:00,5,1,6.5201662319888545
1364,2017-09-22 14:50:00,2017-09-22 14:50:00,5,1,7.119722064006183
1365,2017-09-22 19:30:00,2017-09-22 19:30:00,5,1,6.070499865099999
1366,2017-09-22 21:00:00,2017-09-22 22:45:00,110,22,6.0704987858973665
1367,2017-09-23 00:35:00,2017-09-23 01:05:00,35,7,7.644332823711305
1368,2017-09-23 10:50:00,2017-09-23 10:50:00,5,1,5.292230606392917
1369,2017-09-23 17:55:00,2017-09-23 17:55:00,5,1,57851864999.99999
1370,2017-09-23 21:10:00,2017-09-23 22:10:00,65,13,6.295332493955667
1371,2017-09-23 23:20:00,2017-09-23 23:20:00,5,1,5.733249426675058
1372,2017-09-24 03:40:00,2017-09-24 04:00:00,25,5,9.780249021975091
1373,2017-09-24 06:25:00,2017-09-24 06:25:00,5,1,5.3959994603990955
1374,2017-09-24 15:20:00,2017-09-24 15:20:00,5,1,5.603538289121706
1375,2017-09-24 18:55:00,2017-09-24 18:55:00,5,1,5.554705751653971
1376,2017-09-25 03:55:00,2017-09-25 04:45:00,55,11,3372500.000000003
1377,2017-09-25 11:35:00,2017-09-25 11:35:00,5,1,5.3373477332635195
1378,2017-09-25 13:20:00,2017-09-25 13:30:00,15,3,5.44788453157094
1379,2017-09-25 15:10:00,2017-09-25 15:10:00,5,1,10.117497976500392
1380,2017-09-25 16:35:00,2017-09-25 18:25:00,115,23,6.295332913644416
1381,2017-09-25 21:35:00,2017-09-25 21:35:00,5,1,5.665799546736055
1382,2017-09-26 01:05:00,2017-09-26 01:10:00,10,2,5.56462472176876
1383,2017-09-26 04:00:00,2017-09-26 04:00:00,5,1,6745000.000000006
1384,2017-09-26 05:10:00,2017-09-26 05:50:00,45,9,20235000.000000015
1385,2017-09-26 08:45:00,2017-09-26 08:45:00,5,1,6.7449991006645496
1386,2017-09-26 10:00:00,2017-09-26 10:00:00,5,1,559922685000.0
1387,2017-09-26 11:20:00,2017-09-26 11:20:00,5,1,5.733249713337546
1388,2017-09-26 19:10:00,2017-09-26 19:10:00,5,1,6.7449986510002695
1389,2017-09-26 23:10:00,2017-09-26 23:10:00,5,1,8.924153571564707
1390,2017-09-27 01:00:00,2017-09-27 01:55:00,60,12,7.419499258050075
1391,2017-09-27 13:55:00,2017-09-27 13:55:00,5,1,6.5522855894802445
1392,2017-09-27 17:55:00,2017-09-27 18:35:00,45,9,7.284599417231933
1393,2017-09-27 20:00:00,2017-09-27 20:00:00,5,1,5.588713966359172
1394,2017-09-27 21:05:00,2017-09-27 21:05:00,5,1,5.46023799123356
1395,2017-09-28 01:35:00,2017-09-28 02:35:00,65,13,5.817562354561046
1396,2017-09-28 04:50:00,2017-09-28 04:50:00,5,1,5.5887141260367
1397,2017-09-28 07:40:00,2017-09-28 07:45:00,10,2,9.173199266144058
1398,2017-09-28 10:10:00,2017-09-28 10:10:00,5,1,13.152748684725372
1399,2017-09-28 17:25:00,2017-09-28 21:40:00,260,52,607049999999.9999
1400,2017-09-28 23:00:00,2017-09-28 23:00:00,5,1,6.552285339869403
1401,2017-09-29 00:25:00,2017-09-29 00:25:00,5,1,5.15072708542809
1402,2017-09-29 01:35:00,2017-09-29 04:50:00,200,40,607049999999.9999
1403,2017-09-29 07:30:00,2017-09-29 07:30:00,5,1,5.695777524632276
1404,2017-09-29 11:40:00,2017-09-29 11:40:00,5,1,5.328549946714519
1405,2017-09-29 14:15:00,2017-09-29 15:00:00,50,10,61925845000.0
1406,2017-09-29 17:10:00,2017-09-29 17:55:00,50,10,9.442998740933499
1407,2017-09-29 20:45:00,2017-09-29 21:05:00,25,5,545056704999.99994
1408,2017-09-30 04:05:00,2017-09-30 04:15:00,15,3,607049999999.9999
1409,2017-09-30 05:25:00,2017-09-30 06:00:00,40,8,303524999999.99994
1410,2017-09-30 07:50:00,2017-09-30 08:05:00,20,4,9.94887475127823
1411,2017-09-30 09:35:00,2017-09-30 09:55:00,25,5,303524999999.99994
1412,2017-09-30 13:05:00,2017-09-30 14:00:00,60,12,607049999999.9999
1413,2017-10-01 01:00:00,2017-10-01 01:40:00,45,9,7.250874818728121
1414,2017-10-01 03:55:00,2017-10-01 03:55:00,5,1,5.51863616295868
1415,2017-10-01 06:35:00,2017-10-01 06:40:00,10,2,5.55605080978947
1416,2017-10-01 10:40:00,2017-10-01 11:10:00,35,7,7.044777621227158
1417,2017-10-01 14:10:00,2017-10-01 14:10:00,5,1,11.466499235566278
1418,2017-10-01 17:45:00,2017-10-01 17:50:00,10,2,19.155798467536105
1419,2017-10-01 22:55:00,2017-10-01 23:55:00,65,13,58512875000.0
1420,2017-10-02 01:15:00,2017-10-02 03:45:00,155,31,607049999999.9999
1421,2017-10-02 05:45:00,2017-10-02 05:45:00,5,1,58829890000.000015
1422,2017-10-02 07:05:00,2017-10-02 09:30:00,150,30,551700530000.0
1423,2017-10-02 11:25:00,2017-10-02 11:25:00,5,1,303524999999.99994
1424,2017-10-02 16:00:00,2017-10-02 16:00:00,5,1,5.620833270879639
1425,2017-10-02 20:15:00,2017-10-02 20:20:00,10,2,16.187998704960165
1426,2017-10-02 23:00:00,2017-10-02 23:00:00,5,1,5.395999936517676
1427,2017-10-03 04:30:00,2017-10-03 04:35:00,10,2,6.166856790465338
1428,2017-10-03 06:25:00,2017-10-03 06:25:00,5,1,64455219999.99999
1429,2017-10-03 08:50:00,2017-10-03 08:50:00,5,1,5.611839910210606
1430,2017-10-03 09:55:00,2017-10-03 09:55:00,5,1,6.307913693357593
1431,2017-10-05 14:55:00,2017-10-05 15:05:00,15,3,60.42889376204648
1432,2017-10-05 17:35:00,2017-10-05 17:35:00,5,1,45785059999.99999
1433,2017-10-05 19:05:00,2017-10-05 20:35:00,95,19,559686609999.9999
1434,2017-10-05 21:55:00,2017-10-05 22:00:00,10,2,9.780249021975118
1435,2017-10-06 08:35:00,2017-10-06 09:00:00,30,6,9.180689446066324
1436,2017-10-06 11:50:00,2017-10-06 12:30:00,45,9,17.53699298520279
1437,2017-10-06 15:30:00,2017-10-06 15:40:00,15,3,54371445000.0
1438,2017-10-06 20:15:00,2017-10-06 20:20:00,10,2,6.520166231988913
1439,2017-10-06 21:35:00,2017-10-06 21:35:00,5,1,8.093999190601998
1440,2017-10-07 01:25:00,2017-10-07 01:30:00,10,2,303524999999.99994
1441,2017-10-07 02:35:00,2017-10-07 03:35:00,65,13,607049999999.9999
1442,2017-10-07 06:50:00,2017-10-07 07:50:00,65,13,7.419499258049535
1443,2017-10-07 09:15:00,2017-10-07 09:35:00,25,5,6.937713889273487
1444,2017-10-07 11:10:00,2017-10-07 14:25:00,200,40,607049999999.9999
1445,2017-10-07 16:05:00,2017-10-07 16:05:00,5,1,5.20328541695509
1446,2017-10-07 19:35:00,2017-10-07 19:50:00,20,4,6745000.000000006
1447,2017-10-07 21:35:00,2017-10-07 22:25:00,55,11,6745000.000000006
1448,2017-10-08 03:40:00,2017-10-08 03:40:00,5,1,5.395999760177782
1449,2017-10-08 06:05:00,2017-10-08 06:25:00,25,5,10117500.000000007
1450,2017-10-08 08:15:00,2017-10-08 08:25:00,15,3,3372500.000000003
1451,2017-10-08 11:25:00,2017-10-08 11:25:00,5,1,11.12924888707509
1452,2017-10-08 14:40:00,2017-10-08 14:40:00,5,1,7.644332314089018
1453,2017-10-08 16:50:00,2017-10-08 16:50:00,5,1,8.431249156875078
1454,2017-10-08 19:05:00,2017-10-08 20:45:00,105,21,6744999.999999987
1455,2017-10-08 22:40:00,2017-10-08 22:45:00,10,2,113.31598489120191
1456,2017-10-09 00:15:00,2017-10-09 03:45:00,215,43,607049999999.9999
1457,2017-10-09 05:10:00,2017-10-09 05:45:00,40,8,607049999999.9999
1458,2017-10-09 07:35:00,2017-10-09 08:45:00,75,15,542561055000.0
1459,2017-10-09 12:55:00,2017-10-09 12:55:00,5,1,7.13042816397549
1460,2017-10-09 18:15:00,2017-10-09 18:15:00,5,1,5.73324942667374
1461,2017-10-09 19:50:00,2017-10-09 20:35:00,50,10,3372500.000000003
1462,2017-10-09 23:10:00,2017-10-09 23:25:00,20,4,6745000.000000006
1463,2017-10-10 01:55:00,2017-10-10 02:15:00,25,5,6745000.000000006
1464,2017-10-10 05:50:00,2017-10-10 06:10:00,25,5,3372500.000000003
1465,2017-10-10 11:05:00,2017-10-10 11:05:00,5,1,5.395998920800208
1466,2017-10-10 17:55:00,2017-10-10 19:40:00,110,22,6745000.000000006
1467,2017-10-10 21:20:00,2017-10-10 21:25:00,10,2,7.260794032225955
1468,2017-10-11 03:35:00,2017-10-11 03:35:00,5,1,8.093999190600075
1469,2017-10-11 08:15:00,2017-10-11 08:15:00,5,1,5.395998920800335
1470,2017-10-11 11:40:00,2017-10-11 11:40:00,5,1,6.475199740992241
1471,2017-10-11 19:25:00,2017-10-11 19:25:00,5,1,5.395999280533588
1472,2017-10-11 21:35:00,2017-10-11 21:45:00,15,3,303524999999.99994
1473,2017-10-12 06:35:00,2017-10-12 09:25:00,175,35,13489999.999999974
1474,2017-10-12 10:30:00,2017-10-12 11:35:00,70,14,8.093996762401474
1475,2017-10-12 16:50:00,2017-10-12 18:40:00,115,23,607049999999.9999
1476,2017-10-12 19:55:00,2017-10-12 21:05:00,75,15,531249689999.99994
1477,2017-10-12 22:40:00,2017-10-12 22:40:00,5,1,303524999999.99994
1478,2017-10-13 00:05:00,2017-10-13 02:00:00,120,24,25.63099658253377
1479,2017-10-13 05:20:00,2017-10-13 06:20:00,65,13,5.395999568320418
1480,2017-10-13 11:05:00,2017-10-13 11:35:00,35,7,62620580000.0
1481,2017-10-13 16:55:00,2017-10-13 17:15:00,25,5,45.86596330722624
1482,2017-10-13 18:50:00,2017-10-13 21:55:00,190,38,607049999999.9999
1483,2017-10-13 23:40:00,2017-10-14 02:20:00,165,33,607049999999.9999
1484,2017-10-14 03:25:00,2017-10-14 03:25:00,5,1,303524999999.99994
1485,2017-10-14 04:40:00,2017-10-14 04:40:00,5,1,303524999999.99994
1486,2017-10-14 06:05:00,2017-10-14 07:35:00,95,19,6745000.000000006
1487,2017-10-14 11:30:00,2017-10-14 12:30:00,65,13,34.53439861862115
1488,2017-10-14 14:15:00,2017-10-14 16:00:00,110,22,544732944999.99994
1489,2017-10-15 04:05:00,2017-10-15 04:10:00,10,2,7.515856713379692
1490,2017-10-15 07:15:00,2017-10-15 07:20:00,10,2,7.8241997913546895
1491,2017-10-15 08:45:00,2017-10-15 12:25:00,225,45,607049999999.9999
1492,2017-10-15 14:05:00,2017-10-15 14:05:00,5,1,66067274999.99999
1493,2017-10-15 15:20:00,2017-10-15 15:20:00,5,1,5.352483801903459
1494,2017-10-15 20:20:00,2017-10-15 20:20:00,5,1,71126025000.0
1495,2017-10-15 22:25:00,2017-10-15 22:25:00,5,1,7.756749224325071
1496,2017-10-16 00:15:00,2017-10-16 02:35:00,145,29,68293125000.0
1497,2017-10-16 14:50:00,2017-10-16 15:55:00,70,14,532558220000.0
1498,2017-10-16 19:25:00,2017-10-16 19:25:00,5,1,7.588124620595327
1499,2017-10-17 07:15:00,2017-10-17 07:15:00,5,1,532841509999.99994
1500,2017-10-17 11:35:00,2017-10-17 11:35:00,5,1,8.132542764199476
1501,2017-10-17 13:20:00,2017-10-17 13:20:00,5,1,5.175254507816342
1502,2017-10-17 14:25:00,2017-10-17 14:25:00,5,1,5.171166494294464
1503,2017-10-17 15:40:00,2017-10-17 15:50:00,15,3,67.36006487039826
1504,2017-10-17 17:10:00,2017-10-17 18:55:00,110,22,528720315000.0
1505,2017-10-17 22:05:00,2017-10-17 22:05:00,5,1,6.295333289155556
1506,2017-10-18 02:00:00,2017-10-18 02:00:00,5,1,7.599709900458904
1507,2017-10-18 05:00:00,2017-10-18 05:20:00,25,5,12.133747285733858
1508,2017-10-18 07:00:00,2017-10-18 07:00:00,5,1,5.2089124011548735
1509,2017-10-18 10:45:00,2017-10-18 10:45:00,5,1,7.695934375764368
1510,2017-10-18 13:25:00,2017-10-18 19:00:00,340,68,607049999999.9999
1511,2017-10-18 21:45:00,2017-10-18 21:45:00,5,1,52.80134288669333
1512,2017-10-19 03:10:00,2017-10-19 03:10:00,5,1,5.29482497352484
1513,2017-10-19 06:40:00,2017-10-19 06:40:00,5,1,8.427714881162382
1514,2017-10-19 12:00:00,2017-10-19 12:05:00,10,2,10.914636323946523
1515,2017-10-19 17:55:00,2017-10-19 18:05:00,15,3,26.2309008215018
1516,2017-10-19 19:25:00,2017-10-19 22:25:00,185,37,18.808447804931163
1517,2017-10-19 23:55:00,2017-10-20 00:50:00,60,12,139.32342932149317
1518,2017-10-20 02:00:00,2017-10-20 05:25:00,210,42,13.418413908764876
1519,2017-10-20 10:25:00,2017-10-20 10:25:00,5,1,6.659911954449441
1520,2017-10-20 11:35:00,2017-10-20 11:50:00,20,4,12.680725362319178
1521,2017-10-20 13:35:00,2017-10-20 13:50:00,20,4,6.739771307380198
1522,2017-10-20 15:45:00,2017-10-20 15:50:00,10,2,8.681129524682728
1523,2017-10-20 17:25:00,2017-10-20 17:35:00,15,3,9.098427839310823
1524,2017-10-20 21:05:00,2017-10-20 21:15:00,15,3,7.091295008289335
1525,2017-10-20 22:35:00,2017-10-20 22:35:00,5,1,9.513661886640136
1526,2017-10-21 09:35:00,2017-10-21 09:45:00,15,3,5.147109889514449
1527,2017-10-21 10:55:00,2017-10-21 10:55:00,5,1,7.30965982759489
1528,2017-10-21 12:45:00,2017-10-21 13:35:00,55,11,6.807340149452427
1529,2017-10-21 18:10:00,2017-10-21 18:10:00,5,1,5.050729329535394
1530,2017-10-21 20:55:00,2017-10-21 20:55:00,5,1,5.326891389076318
1531,2017-10-22 00:45:00,2017-10-22 00:45:00,5,1,5.286393745594456
1532,2017-10-22 03:55:00,2017-10-22 03:55:00,5,1,5.078633656536128
1533,2017-10-22 11:10:00,2017-10-22 11:25:00,20,4,5.754232168208099
1534,2017-10-22 14:35:00,2017-10-22 14:35:00,5,1,6.210673865756907
1535,2017-10-22 18:05:00,2017-10-22 18:05:00,5,1,5.739811279579833
1536,2017-10-22 22:55:00,2017-10-22 23:00:00,10,2,9.06183291492706
1537,2017-10-23 00:25:00,2017-10-23 00:35:00,15,3,16.796067429708614
1538,2017-10-23 02:45:00,2017-10-23 02:45:00,5,1,5.180713029229631
1539,2017-10-23 10:05:00,2017-10-23 10:05:00,5,1,5.030864309531896
1540,2017-10-23 12:25:00,2017-10-23 13:25:00,65,13,11.681744093927932
1541,2017-10-23 17:10:00,2017-10-23 17:10:00,5,1,6.399906968239334
1542,2017-10-23 22:15:00,2017-10-23 22:15:00,5,1,5.631438677727323
1543,2017-10-24 02:30:00,2017-10-24 03:10:00,45,9,8.53482490317047
1544,2017-10-24 06:25:00,2017-10-24 07:00:00,40,8,9.460672480820406
1545,2017-10-24 11:50:00,2017-10-24 12:10:00,25,5,8.693555546969291
1546,2017-10-24 15:30:00,2017-10-24 15:30:00,5,1,6.075593309136757
1547,2017-10-24 19:25:00,2017-10-24 19:25:00,5,1,5.676002520054469
1548,2017-10-25 00:15:00,2017-10-25 00:55:00,45,9,7.965865499098544
1549,2017-10-25 09:45:00,2017-10-25 09:45:00,5,1,9.364893030546634
1550,2017-10-25 16:40:00,2017-10-25 17:45:00,70,14,13.381559468320027
1551,2017-10-25 20:00:00,2017-10-25 20:20:00,25,5,6.2240990049709985
1552,2017-10-25 22:10:00,2017-10-25 22:10:00,5,1,6.056734686814383
1553,2017-10-26 03:45:00,2017-10-26 03:45:00,5,1,10.757299021533758
1554,2017-10-26 05:30:00,2017-10-26 06:25:00,60,12,5.927527889264217
1555,2017-10-26 14:35:00,2017-10-26 14:35:00,5,1,5.804948809756072
1556,2017-10-27 01:50:00,2017-10-27 03:40:00,115,23,7.192504805716249
1557,2017-10-27 09:05:00,2017-10-27 11:05:00,125,25,16.51368204933334
1558,2017-10-27 14:10:00,2017-10-27 15:15:00,70,14,88.82165707843826
1559,2017-10-27 16:40:00,2017-10-27 18:10:00,95,19,16.817301529054323
1560,2017-10-28 06:45:00,2017-10-28 07:50:00,70,14,7.461761902268545
1561,2017-10-28 15:00:00,2017-10-28 15:05:00,10,2,6.9029171713079815
1562,2017-10-28 18:10:00,2017-10-28 18:10:00,5,1,5.73823398449434
1563,2017-10-28 20:50:00,2017-10-28 20:50:00,5,1,6.972059401996018
1564,2017-10-29 15:20:00,2017-10-29 15:20:00,5,1,5.257588051909556
1565,2017-10-29 21:00:00,2017-10-29 21:00:00,5,1,5.964783659192213
1566,2017-10-30 00:40:00,2017-10-30 00:45:00,10,2,7.327425387520656
1567,2017-10-30 05:15:00,2017-10-30 05:15:00,5,1,5.5398272018088885
1568,2017-10-30 08:40:00,2017-10-30 08:40:00,5,1,6.568024324390043
1569,2017-10-30 11:25:00,2017-10-30 12:00:00,40,8,9.609543200385174
1570,2017-10-30 19:35:00,2017-10-30 19:35:00,5,1,10.487276639099216
1571,2017-10-30 23:55:00,2017-10-31 01:05:00,75,15,7.8749544492079275
1572,2017-10-31 03:05:00,2017-10-31 03:10:00,10,2,12.066311685012586
1573,2017-10-31 06:30:00,2017-10-31 06:30:00,5,1,5.784959497437873
1574,2017-10-31 21:15:00,2017-10-31 23:15:00,125,25,9.693337984946286
1575,2017-11-01 07:55:00,2017-11-01 07:55:00,5,1,5.655067214329165
1576,2017-11-01 09:00:00,2017-11-01 09:00:00,5,1,6.5571255687802275
1577,2017-11-01 16:30:00,2017-11-01 16:30:00,5,1,5.168668514689965
1578,2017-11-01 17:40:00,2017-11-01 17:40:00,5,1,9.78726275252398
1579,2017-11-01 19:30:00,2017-11-01 19:30:00,5,1,11.644760712206304
1580,2017-11-01 23:40:00,2017-11-01 23:50:00,15,3,7.8555403961054235
1581,2017-11-02 02:20:00,2017-11-02 03:15:00,60,12,5.522468742329923
1582,2017-11-02 07:50:00,2017-11-02 08:25:00,40,8,5.541089490058902
1583,2017-11-02 10:40:00,2017-11-02 10:40:00,5,1,5.615138862667188
1584,2017-11-02 17:50:00,2017-11-02 19:15:00,90,18,10.87230971789853
1585,2017-11-02 23:15:00,2017-11-03 00:15:00,65,13,5.703596121786224
1586,2017-11-03 06:45:00,2017-11-03 07:20:00,40,8,13.109233828679805
1587,2017-11-03 17:05:00,2017-11-03 18:35:00,95,19,12.436954078006902
1588,2017-11-03 22:15:00,2017-11-03 22:15:00,5,1,11.84487802952036
1589,2017-11-03 23:25:00,2017-11-03 23:25:00,5,1,5.845666660431398
1590,2017-11-04 02:05:00,2017-11-04 02:05:00,5,1,5.7828455825658445
1591,2017-11-04 07:25:00,2017-11-04 07:25:00,5,1,5.756492261178074
1592,2017-11-04 08:40:00,2017-11-04 09:20:00,45,9,8.992985697024116
1593,2017-11-04 16:20:00,2017-11-04 16:20:00,5,1,6.504444051395471
1594,2017-11-04 19:25:00,2017-11-04 19:25:00,5,1,6.691659435361485
1595,2017-11-05 00:10:00,2017-11-05 00:10:00,5,1,5.87199208489116
1596,2017-11-05 02:55:00,2017-11-05 02:55:00,5,1,6.222543840082032
1597,2017-11-05 14:25:00,2017-11-05 14:25:00,5,1,5.3469772860878635
1598,2017-11-05 21:40:00,2017-11-05 21:40:00,5,1,5.112967296879666
1599,2017-11-06 01:05:00,2017-11-06 01:05:00,5,1,5.142996058268548
1600,2017-11-06 04:25:00,2017-11-06 04:25:00,5,1,5.059251111406111
1601,2017-11-06 10:00:00,2017-11-06 10:35:00,40,8,12.093562214917588
1602,2017-11-06 13:45:00,2017-11-06 13:55:00,15,3,15.07747549537464
1603,2017-11-06 15:00:00,2017-11-06 15:00:00,5,1,5.22191205823193
1604,2017-11-06 19:05:00,2017-11-06 19:50:00,50,10,3642.799575662473
1605,2017-11-07 00:00:00,2017-11-07 00:05:00,10,2,7.478552608039023
1606,2017-11-07 02:50:00,2017-11-07 02:50:00,5,1,5.289974914618743
1607,2017-11-07 10:30:00,2017-11-07 12:20:00,115,23,16.638135550933136
1608,2017-11-07 13:40:00,2017-11-07 15:35:00,120,24,12.20591427837223
1609,2017-11-07 17:20:00,2017-11-07 18:10:00,55,11,6.183622800730665
1610,2017-11-07 20:45:00,2017-11-07 20:45:00,5,1,6.699655457680854
1611,2017-11-07 22:45:00,2017-11-07 22:50:00,10,2,6.534028569463368
1612,2017-11-08 00:35:00,2017-11-08 01:15:00,45,9,5.964398873723799
1613,2017-11-08 03:35:00,2017-11-08 03:35:00,5,1,5.276501967465259
1614,2017-11-08 06:15:00,2017-11-08 06:15:00,5,1,10.284017184286114
1615,2017-11-08 07:45:00,2017-11-08 08:05:00,25,5,8.089637830852109
1616,2017-11-08 11:55:00,2017-11-08 12:55:00,65,13,7.159552245582144
1617,2017-11-08 14:20:00,2017-11-08 15:30:00,75,15,11.204959177139854
1618,2017-11-09 03:10:00,2017-11-09 03:10:00,5,1,5.322384717423038
1619,2017-11-09 07:15:00,2017-11-09 07:15:00,5,1,5.482654512619765
1620,2017-11-09 10:05:00,2017-11-09 10:05:00,5,1,5.4672679234967205
1621,2017-11-09 14:45:00,2017-11-09 14:45:00,5,1,5.127615934135967
1622,2017-11-09 16:15:00,2017-11-09 16:15:00,5,1,7.011065739092725
1623,2017-11-09 22:45:00,2017-11-09 22:45:00,5,1,6.5095381770839635
1624,2017-11-10 01:20:00,2017-11-10 01:20:00,5,1,5.164901958652256
1625,2017-11-10 13:10:00,2017-11-10 13:10:00,5,1,5.139230107796344
1626,2017-11-10 15:15:00,2017-11-10 15:15:00,5,1,5.3502006139813405
1627,2017-11-10 19:00:00,2017-11-10 19:00:00,5,1,7.13987192044178
1628,2017-11-11 00:35:00,2017-11-11 00:55:00,25,5,6.181317801631873
1629,2017-11-11 02:55:00,2017-11-11 03:00:00,10,2,8.125445213869163
1630,2017-11-11 06:10:00,2017-11-11 06:10:00,5,1,8.14250855606673
1631,2017-11-11 12:55:00,2017-11-11 12:55:00,5,1,5.111111592940666
1632,2017-11-11 15:25:00,2017-11-11 15:30:00,10,2,9.26548182093888
1633,2017-11-11 16:55:00,2017-11-11 17:45:00,55,11,8.458015864065628
1634,2017-11-11 20:15:00,2017-11-11 22:15:00,125,25,12.904584889428175
1635,2017-11-11 23:55:00,2017-11-11 23:55:00,5,1,5.082864740389868
1636,2017-11-12 03:45:00,2017-11-12 03:45:00,5,1,6.952851960945512
1637,2017-11-12 08:55:00,2017-11-12 08:55:00,5,1,5.337463506637117
1638,2017-11-12 10:40:00,2017-11-12 10:40:00,5,1,5.259336597869763
1639,2017-11-12 12:20:00,2017-11-12 12:20:00,5,1,5.001363236469789
1640,2017-11-12 15:10:00,2017-11-12 15:10:00,5,1,7.494976904088901
1641,2017-11-12 19:40:00,2017-11-12 19:40:00,5,1,10.287366713738317
1642,2017-11-12 23:25:00,2017-11-12 23:25:00,5,1,6.097404034519518
1643,2017-11-13 01:50:00,2017-11-13 01:50:00,5,1,8.065642632954095
1644,2017-11-13 02:55:00,2017-11-13 02:55:00,5,1,5.37810456412357
1645,2017-11-13 18:55:00,2017-11-13 19:25:00,35,7,10.088905231875883
1646,2017-11-13 23:00:00,2017-11-13 23:00:00,5,1,5.452799996173489
1647,2017-11-14 05:25:00,2017-11-14 06:05:00,45,9,8.298733880832659
1648,2017-11-14 07:40:00,2017-11-14 07:40:00,5,1,8.439734271421525
1649,2017-11-14 21:40:00,2017-11-14 21:40:00,5,1,5.527548889479135
1650,2017-11-15 07:50:00,2017-11-15 07:50:00,5,1,5.836963435839217
1651,2017-11-15 11:05:00,2017-11-15 11:05:00,5,1,6.30796441475061
1652,2017-11-15 14:30:00,2017-11-15 14:30:00,5,1,6.2538135873973895
1653,2017-11-15 23:20:00,2017-11-15 23:20:00,5,1,5.55453318583046
1654,2017-11-16 01:15:00,2017-11-16 02:05:00,55,11,7.182622015258748
1655,2017-11-16 04:15:00,2017-11-16 04:15:00,5,1,5.3046830747467935
1656,2017-11-16 11:30:00,2017-11-16 11:30:00,5,1,5.978850379853719
1657,2017-11-16 13:00:00,2017-11-16 14:05:00,70,14,7.4577972155467025
1658,2017-11-16 22:10:00,2017-11-16 22:10:00,5,1,5.266696706571314
1659,2017-11-17 05:15:00,2017-11-17 05:15:00,5,1,8.353100308443816
1660,2017-11-17 07:40:00,2017-11-17 07:40:00,5,1,5.375895674887619
1661,2017-11-17 12:00:00,2017-11-17 12:55:00,60,12,7.169020275199444
1662,2017-11-17 16:25:00,2017-11-17 17:10:00,50,10,7.287815549683565
1663,2017-11-17 22:55:00,2017-11-17 22:55:00,5,1,5.416501516464196
1664,2017-11-18 10:15:00,2017-11-18 10:15:00,5,1,5.037466391988201
1665,2017-11-18 14:20:00,2017-11-18 14:20:00,5,1,6.077618730302082
1666,2017-11-18 15:50:00,2017-11-18 15:50:00,5,1,29.629964374106844
1667,2017-11-18 17:50:00,2017-11-18 17:50:00,5,1,10.493548670089982
1668,2017-11-18 19:10:00,2017-11-18 19:25:00,20,4,9.324171116440583
1669,2017-11-18 20:40:00,2017-11-18 20:45:00,10,2,6.914723344955111
1670,2017-11-18 22:40:00,2017-11-18 22:40:00,5,1,7.766833876721832
1671,2017-11-19 00:10:00,2017-11-19 00:10:00,5,1,5.248453120899587
1672,2017-11-19 03:55:00,2017-11-19 03:55:00,5,1,5.443058135918036
1673,2017-11-19 07:40:00,2017-11-19 09:15:00,100,20,15.546832839798354
1674,2017-11-19 11:55:00,2017-11-19 13:30:00,100,20,9.307558225455745
1675,2017-11-19 15:15:00,2017-11-19 15:15:00,5,1,6.146385854052848
1676,2017-11-19 19:50:00,2017-11-19 19:50:00,5,1,6.68619380111635
1677,2017-11-19 21:00:00,2017-11-19 21:00:00,5,1,6.877295750771706
1678,2017-11-20 01:25:00,2017-11-20 01:25:00,5,1,7.285071675774413
1679,2017-11-20 04:25:00,2017-11-20 04:25:00,5,1,5.763095127643302
1680,2017-11-20 07:10:00,2017-11-20 07:20:00,15,3,7.309785353312551
1681,2017-11-20 09:00:00,2017-11-20 10:00:00,65,13,6.3602671388299825
1682,2017-11-20 15:05:00,2017-11-20 15:05:00,5,1,5.045634719419061
1683,2017-11-20 20:10:00,2017-11-20 20:30:00,25,5,6.6013040654354445
1684,2017-11-20 22:40:00,2017-11-20 22:40:00,5,1,5.228738542595223
1685,2017-11-20 23:50:00,2017-11-20 23:50:00,5,1,5.640469427388353
1686,2017-11-21 04:25:00,2017-11-21 04:25:00,5,1,5.037720549618739
1687,2017-11-21 21:55:00,2017-11-21 21:55:00,5,1,12.401450470492286
1688,2017-11-22 03:20:00,2017-11-22 03:20:00,5,1,6.232785704913027
1689,2017-11-22 08:00:00,2017-11-22 08:00:00,5,1,15.697454463909661
1690,2017-11-22 09:35:00,2017-11-22 10:40:00,70,14,6.101796796094901
1691,2017-11-22 14:05:00,2017-11-22 14:05:00,5,1,5.968264058734699
1692,2017-11-22 20:30:00,2017-11-22 20:30:00,5,1,5.220154280801011
1693,2017-11-23 07:00:00,2017-11-23 07:05:00,10,2,11.245646009737532
1694,2017-11-23 13:30:00,2017-11-23 13:45:00,20,4,9.586970113303188
1695,2017-11-23 16:45:00,2017-11-23 16:45:00,5,1,6.440171454334948
1696,2017-11-24 00:10:00,2017-11-24 00:10:00,5,1,5.319677507598489
